nominal	data	curs	cdx
1	2015.07.15	56,9774	Доллар США
1	2015.07.16	56,6642	Доллар США
1	2015.07.17	56,9504	Доллар США
1	2015.07.18	56,8423	Доллар США
1	2015.07.21	56,8336	Доллар США
1	2015.07.22	57,0025	Доллар США
1	2015.07.23	57,0232	Доллар США
1	2015.07.24	57,3578	Доллар США
1	2015.07.25	58,0374	Доллар США
1	2015.07.28	58,7816	Доллар США
1	2015.07.29	60,2231	Доллар США
1	2015.07.30	59,7665	Доллар США
1	2015.07.31	58,9906	Доллар США
1	2015.08.01	60,3458	Доллар США
1	2015.08.04	62,4677	Доллар США
1	2015.08.05	62,9182	Доллар США
1	2015.08.06	62,7184	Доллар США
1	2015.08.07	63,8644	Доллар США
1	2015.08.08	63,8399	Доллар США
1	2015.08.11	64,4977	Доллар США
1	2015.08.12	63,2098	Доллар США
1	2015.08.13	65,0169	Доллар США
1	2015.08.14	63,9988	Доллар США
1	2015.08.15	64,9363	Доллар США
1	2015.08.18	65,5034	Доллар США
1	2015.08.19	65,8289	Доллар США
1	2015.08.20	65,7222	Доллар США
1	2015.08.21	66,9608	Доллар США
1	2015.08.22	68,1216	Доллар США
1	2015.08.25	70,7465	Доллар США
1	2015.08.26	69,9461	Доллар США
1	2015.08.27	69,3142	Доллар США
1	2015.08.28	67,4473	Доллар США
1	2015.08.29	66,4779	Доллар США
1	2015.09.01	66,7152	Доллар США
1	2015.09.02	65,3495	Доллар США
1	2015.09.03	66,6756	Доллар США
1	2015.09.04	67,0102	Доллар США
1	2015.09.05	67,6850	Доллар США
1	2015.09.08	68,4864	Доллар США
1	2015.09.09	68,7932	Доллар США
1	2015.09.10	67,6219	Доллар США
1	2015.09.11	68,4961	Доллар США
1	2015.09.12	68,0093	Доллар США
1	2015.09.15	67,9571	Доллар США
1	2015.09.16	67,1574	Доллар США
1	2015.09.17	65,9273	Доллар США
1	2015.09.18	65,3623	Доллар США
1	2015.09.19	65,6445	Доллар США
1	2015.09.22	66,1455	Доллар США
1	2015.09.23	66,1747	Доллар США
1	2015.09.24	66,0410	Доллар США
1	2015.09.25	66,5151	Доллар США
1	2015.09.26	65,6727	Доллар США
1	2015.09.29	65,5470	Доллар США
1	2015.09.30	66,2367	Доллар США
1	2015.10.01	65,7364	Доллар США
1	2015.10.02	65,0336	Доллар США
1	2015.10.03	65,9414	Доллар США
1	2015.10.06	65,6248	Доллар США
1	2015.10.07	65,0962	Доллар США
1	2015.10.08	62,7061	Доллар США
1	2015.10.09	62,2942	Доллар США
1	2015.10.10	61,2967	Доллар США
1	2015.10.13	61,1535	Доллар США
1	2015.10.14	62,2237	Доллар США
1	2015.10.15	63,1248	Доллар США
1	2015.10.16	62,2433	Доллар США
1	2015.10.17	61,3587	Доллар США
1	2015.10.20	61,4419	Доллар США
1	2015.10.21	62,1620	Доллар США
1	2015.10.22	62,6309	Доллар США
1	2015.10.23	62,7888	Доллар США
1	2015.10.24	61,9286	Доллар США
1	2015.10.27	62,5038	Доллар США
1	2015.10.28	63,5004	Доллар США
1	2015.10.29	65,3159	Доллар США
1	2015.10.30	64,1686	Доллар США
1	2015.10.31	64,3742	Доллар США
1	2015.11.03	63,7993	Доллар США
1	2015.11.04	63,8525	Доллар США
1	2015.11.06	63,3991	Доллар США
1	2015.11.07	63,6832	Доллар США
1	2015.11.10	64,6606	Доллар США
1	2015.11.11	64,3908	Доллар США
1	2015.11.12	64,5693	Доллар США
1	2015.11.13	65,4541	Доллар США
1	2015.11.14	66,6343	Доллар США
1	2015.11.17	66,4607	Доллар США
1	2015.11.18	65,4799	Доллар США
1	2015.11.19	64,7785	Доллар США
1	2015.11.20	64,9120	Доллар США
1	2015.11.21	64,8673	Доллар США
1	2015.11.24	65,5973	Доллар США
1	2015.11.25	65,6210	Доллар США
1	2015.11.26	65,4789	Доллар США
1	2015.11.27	65,6836	Доллар США
1	2015.11.28	66,2393	Доллар США
1	2015.12.01	66,7370	Доллар США
1	2015.12.02	66,2584	Доллар США
1	2015.12.03	66,7402	Доллар США
1	2015.12.04	67,7691	Доллар США
1	2015.12.05	67,6698	Доллар США
1	2015.12.08	68,5156	Доллар США
1	2015.12.09	69,3026	Доллар США
1	2015.12.10	69,2000	Доллар США
1	2015.12.11	69,2151	Доллар США
1	2015.12.12	69,1755	Доллар США
1	2015.12.15	70,2244	Доллар США
1	2015.12.16	70,8295	Доллар США
1	2015.12.17	70,4012	Доллар США
1	2015.12.18	70,5806	Доллар США
1	2015.12.19	71,3215	Доллар США
1	2015.12.22	71,2553	Доллар США
1	2015.12.23	71,1211	Доллар США
1	2015.12.24	70,9333	Доллар США
1	2015.12.25	69,5165	Доллар США
1	2015.12.26	70,2690	Доллар США
1	2015.12.29	70,7865	Доллар США
1	2015.12.30	72,5066	Доллар США
1	2015.12.31	72,8827	Доллар США
1	2016.01.01	72,9299	Доллар США
1	2016.01.12	75,9507	Доллар США
1	2016.01.13	76,6041	Доллар США
1	2016.01.14	76,4275	Доллар США
1	2016.01.15	76,5230	Доллар США
1	2016.01.16	76,5650	Доллар США
1	2016.01.19	78,6678	Доллар США
1	2016.01.20	78,4862	Доллар США
1	2016.01.21	79,4614	Доллар США
1	2016.01.22	83,5913	Доллар США
1	2016.01.23	80,5714	Доллар США
1	2016.01.26	77,7965	Доллар США
1	2016.01.27	81,8394	Доллар США
1	2016.01.28	78,9969	Доллар США
1	2016.01.29	77,3674	Доллар США
1	2016.01.30	75,1723	Доллар США
1	2016.02.02	76,3264	Доллар США
1	2016.02.03	77,9273	Доллар США
1	2016.02.04	79,2593	Доллар США
1	2016.02.05	76,4609	Доллар США
1	2016.02.06	77,3409	Доллар США
1	2016.02.09	76,8614	Доллар США
1	2016.02.10	78,6805	Доллар США
1	2016.02.11	79,0689	Доллар США
1	2016.02.12	79,1144	Доллар США
1	2016.02.13	79,4951	Доллар США
1	2016.02.16	77,7792	Доллар США
1	2016.02.17	76,2450	Доллар США
1	2016.02.18	77,8503	Доллар США
1	2016.02.19	75,4575	Доллар США
1	2016.02.20	76,3657	Доллар США
1	2016.02.21	77,1326	Доллар США
1	2016.02.25	76,3928	Доллар США
1	2016.02.26	76,3929	Доллар США
1	2016.02.27	75,0903	Доллар США
1	2016.03.01	75,8994	Доллар США
1	2016.03.02	74,0536	Доллар США
1	2016.03.03	73,6256	Доллар США
1	2016.03.04	73,8242	Доллар США
1	2016.03.05	73,1854	Доллар США
1	2016.03.10	72,3775	Доллар США
1	2016.03.11	71,0928	Доллар США
1	2016.03.12	70,3067	Доллар США
1	2016.03.15	70,1542	Доллар США
1	2016.03.16	70,5408	Доллар США
1	2016.03.17	71,0256	Доллар США
1	2016.03.18	68,5598	Доллар США
1	2016.03.19	68,4026	Доллар США
1	2016.03.22	68,8086	Доллар США
1	2016.03.23	67,7764	Доллар США
1	2016.03.24	67,6409	Доллар США
1	2016.03.25	68,9328	Доллар США
1	2016.03.26	68,4346	Доллар США
1	2016.03.29	67,7807	Доллар США
1	2016.03.30	68,7549	Доллар США
1	2016.03.31	67,6076	Доллар США
1	2016.04.01	67,8552	Доллар США
1	2016.04.02	67,1410	Доллар США
1	2016.04.05	68,6753	Доллар США
1	2016.04.06	68,8901	Доллар США
1	2016.04.07	68,5215	Доллар США
1	2016.04.08	67,7960	Доллар США
1	2016.04.09	67,4662	Доллар США
1	2016.04.12	67,1250	Доллар США
1	2016.04.13	66,3456	Доллар США
1	2016.04.14	65,7662	Доллар США
1	2016.04.15	66,4954	Доллар США
1	2016.04.16	66,0452	Доллар США
1	2016.04.19	68,2724	Доллар США
1	2016.04.20	65,6474	Доллар США
1	2016.04.21	66,0364	Доллар США
1	2016.04.22	65,0254	Доллар США
1	2016.04.23	66,2198	Доллар США
1	2016.04.26	66,6295	Доллар США
1	2016.04.27	66,4559	Доллар США
1	2016.04.28	65,1618	Доллар США
1	2016.04.29	65,1133	Доллар США
1	2016.04.30	64,3334	Доллар США
1	2016.05.05	66,1718	Доллар США
1	2016.05.06	65,8918	Доллар США
1	2016.05.07	66,1928	Доллар США
1	2016.05.11	66,3277	Доллар США
1	2016.05.12	66,2428	Доллар США
1	2016.05.13	64,9607	Доллар США
1	2016.05.14	64,9306	Доллар США
1	2016.05.17	64,8895	Доллар США
1	2016.05.18	64,5138	Доллар США
1	2016.05.19	65,0641	Доллар США
1	2016.05.20	66,2110	Доллар США
1	2016.05.21	66,3775	Доллар США
1	2016.05.24	67,0475	Доллар США
1	2016.05.25	67,0493	Доллар США
1	2016.05.26	65,8949	Доллар США
1	2016.05.27	65,2062	Доллар США
1	2016.05.28	66,0413	Доллар США
1	2016.05.31	66,0825	Доллар США
1	2016.06.01	65,9962	Доллар США
1	2016.06.02	66,6156	Доллар США
1	2016.06.03	66,7491	Доллар США
1	2016.06.04	66,8529	Доллар США
1	2016.06.07	65,7894	Доллар США
1	2016.06.08	65,2089	Доллар США
1	2016.06.09	64,6797	Доллар США
1	2016.06.10	63,7402	Доллар США
1	2016.06.11	64,7077	Доллар США
1	2016.06.15	66,0306	Доллар США
1	2016.06.16	65,9156	Доллар США
1	2016.06.17	65,8618	Доллар США
1	2016.06.18	65,4398	Доллар США
1	2016.06.21	64,1509	Доллар США
1	2016.06.22	64,1743	Доллар США
1	2016.06.23	63,7162	Доллар США
1	2016.06.24	64,3212	Доллар США
1	2016.06.25	65,5287	Доллар США
1	2016.06.28	65,0588	Доллар США
1	2016.06.29	64,8095	Доллар США
1	2016.06.30	64,2575	Доллар США
1	2016.07.01	64,1755	Доллар США
1	2016.07.02	64,0165	Доллар США
1	2016.07.05	63,6844	Доллар США
1	2016.07.06	64,2676	Доллар США
1	2016.07.07	64,6304	Доллар США
1	2016.07.08	64,0500	Доллар США
1	2016.07.09	64,2488	Доллар США
1	2016.07.12	64,2024	Доллар США
1	2016.07.13	63,9029	Доллар США
1	2016.07.14	63,8531	Доллар США
1	2016.07.15	63,5773	Доллар США
1	2016.07.16	63,1697	Доллар США
1	2016.07.19	63,1154	Доллар США
1	2016.07.20	62,9891	Доллар США
1	2016.07.21	63,4183	Доллар США
1	2016.07.22	63,7373	Доллар США
1	2016.07.23	64,6270	Доллар США
1	2016.07.26	64,9184	Доллар США
1	2016.07.27	65,7408	Доллар США
1	2016.07.28	65,9467	Доллар США
1	2016.07.29	66,1125	Доллар США
1	2016.07.30	67,0512	Доллар США
1	2016.08.02	65,9553	Доллар США
1	2016.08.03	66,8816	Доллар США
1	2016.08.04	66,7420	Доллар США
1	2016.08.05	66,3941	Доллар США
1	2016.08.06	65,5627	Доллар США
1	2016.08.09	65,0799	Доллар США
1	2016.08.10	64,7848	Доллар США
1	2016.08.11	64,8137	Доллар США
1	2016.08.12	64,9497	Доллар США
1	2016.08.13	64,3364	Доллар США
1	2016.08.16	64,2076	Доллар США
1	2016.08.17	63,9514	Доллар США
1	2016.08.18	63,9943	Доллар США
1	2016.08.19	63,5487	Доллар США
1	2016.08.20	63,9391	Доллар США
1	2016.08.23	64,2078	Доллар США
1	2016.08.24	64,7684	Доллар США
1	2016.08.25	64,8140	Доллар США
1	2016.08.26	64,9459	Доллар США
1	2016.08.27	64,7380	Доллар США
1	2016.08.30	65,0810	Доллар США
1	2016.08.31	64,9072	Доллар США
1	2016.09.01	65,2535	Доллар США
1	2016.09.02	65,2566	Доллар США
1	2016.09.03	65,8684	Доллар США
1	2016.09.06	64,7644	Доллар США
1	2016.09.07	64,8306	Доллар США
1	2016.09.08	64,3804	Доллар США
1	2016.09.09	63,9730	Доллар США
1	2016.09.10	64,1617	Доллар США
1	2016.09.13	65,0539	Доллар США
1	2016.09.14	64,8102	Доллар США
1	2016.09.15	64,9737	Доллар США
1	2016.09.16	65,2170	Доллар США
1	2016.09.17	64,9940	Доллар США
1	2016.09.20	64,9173	Доллар США
1	2016.09.21	64,7513	Доллар США
1	2016.09.22	64,4424	Доллар США
1	2016.09.23	63,7942	Доллар США
1	2016.09.24	63,8642	Доллар США
1	2016.09.27	64,1506	Доллар США
1	2016.09.28	63,6921	Доллар США
1	2016.09.29	63,9509	Доллар США
1	2016.09.30	63,1581	Доллар США
1	2016.10.01	63,3960	Доллар США
1	2016.10.04	62,5477	Доллар США
1	2016.10.05	62,4323	Доллар США
1	2016.10.06	62,4583	Доллар США
1	2016.10.07	62,3900	Доллар США
1	2016.10.08	62,3031	Доллар США
1	2016.10.11	62,3884	Доллар США
1	2016.10.12	62,1946	Доллар США
1	2016.10.13	62,5892	Доллар США
1	2016.10.14	63,3465	Доллар США
1	2016.10.15	62,9934	Доллар США
1	2016.10.18	63,1510	Доллар США
1	2016.10.19	62,8900	Доллар США
1	2016.10.20	62,5841	Доллар США
1	2016.10.21	62,4194	Доллар США
1	2016.10.22	62,4499	Доллар США
1	2016.10.25	62,2349	Доллар США
1	2016.10.26	62,0480	Доллар США
1	2016.10.27	62,2597	Доллар США
1	2016.10.28	63,0399	Доллар США
1	2016.10.29	62,9037	Доллар США
1	2016.11.01	63,2174	Доллар США
1	2016.11.02	63,2025	Доллар США
1	2016.11.03	63,4166	Доллар США
1	2016.11.04	63,5043	Доллар США
1	2016.11.08	63,9074	Доллар США
1	2016.11.09	63,7364	Доллар США
1	2016.11.10	63,8928	Доллар США
1	2016.11.11	63,4161	Доллар США
1	2016.11.12	65,2167	Доллар США
1	2016.11.15	65,8591	Доллар США
1	2016.11.16	65,5548	Доллар США
1	2016.11.17	64,5463	Доллар США
1	2016.11.18	64,9154	Доллар США
1	2016.11.19	65,1023	Доллар США
1	2016.11.22	64,3580	Доллар США
1	2016.11.23	63,6282	Доллар США
1	2016.11.24	64,0087	Доллар США
1	2016.11.25	64,6279	Доллар США
1	2016.11.26	64,6174	Доллар США
1	2016.11.29	64,9153	Доллар США
1	2016.11.30	64,9449	Доллар США
1	2016.12.01	65,2382	Доллар США
1	2016.12.02	63,6807	Доллар США
1	2016.12.03	64,1528	Доллар США
1	2016.12.06	63,9242	Доллар США
1	2016.12.07	63,8741	Доллар США
1	2016.12.08	63,9114	Доллар США
1	2016.12.09	63,3901	Доллар США
1	2016.12.10	63,3028	Доллар США
1	2016.12.13	61,5804	Доллар США
1	2016.12.14	61,0690	Доллар США
1	2016.12.15	60,8079	Доллар США
1	2016.12.16	61,6368	Доллар США
1	2016.12.17	61,7515	Доллар США
1	2016.12.20	61,7931	Доллар США
1	2016.12.21	61,7967	Доллар США
1	2016.12.22	61,1092	Доллар США
1	2016.12.23	60,8641	Доллар США
1	2016.12.24	60,8528	Доллар США
1	2016.12.27	60,9084	Доллар США
1	2016.12.28	60,8587	Доллар США
1	2016.12.29	60,6669	Доллар США
1	2016.12.30	60,2730	Доллар США
1	2016.12.31	60,6569	Доллар США
1	2017.01.10	59,8961	Доллар США
1	2017.01.11	59,9533	Доллар США
1	2017.01.12	60,1614	Доллар США
1	2017.01.13	59,4978	Доллар США
1	2017.01.14	59,3700	Доллар США
1	2017.01.17	59,6067	Доллар США
1	2017.01.18	59,4015	Доллар США
1	2017.01.19	59,1830	Доллар США
1	2017.01.20	59,3521	Доллар США
1	2017.01.21	59,6697	Доллар США
1	2017.01.24	59,5034	Доллар США
1	2017.01.25	59,2168	Доллар США
1	2017.01.26	59,1489	Доллар США
1	2017.01.27	59,6356	Доллар США
1	2017.01.28	60,3196	Доллар США
1	2017.01.31	60,1618	Доллар США
1	2017.02.01	60,0851	Доллар США
1	2017.02.02	60,3099	Доллар США
1	2017.02.03	59,9858	Доллар США
1	2017.02.04	59,3137	Доллар США
1	2017.02.07	58,7121	Доллар США
1	2017.02.08	59,1933	Доллар США
1	2017.02.09	59,5129	Доллар США
1	2017.02.10	59,0235	Доллар США
1	2017.02.11	58,8457	Доллар США
1	2017.02.14	58,0619	Доллар США
1	2017.02.15	57,7388	Доллар США
1	2017.02.16	56,7719	Доллар США
1	2017.02.17	57,1507	Доллар США
1	2017.02.18	57,6342	Доллар США
1	2017.02.21	58,0967	Доллар США
1	2017.02.22	57,8590	Доллар США
1	2017.02.23	57,4762	Доллар США
1	2017.02.28	57,9371	Доллар США
1	2017.03.01	57,9627	Доллар США
1	2017.03.02	58,3776	Доллар США
1	2017.03.03	58,4067	Доллар США
1	2017.03.04	58,9099	Доллар США
1	2017.03.07	58,3370	Доллар США
1	2017.03.08	58,2630	Доллар США
1	2017.03.10	58,8318	Доллар США
1	2017.03.11	59,2174	Доллар США
1	2017.03.14	59,1327	Доллар США
1	2017.03.15	58,9540	Доллар США
1	2017.03.16	59,1128	Доллар США
1	2017.03.17	58,2437	Доллар США
1	2017.03.18	57,9344	Доллар США
1	2017.03.21	57,2847	Доллар США
1	2017.03.22	57,2323	Доллар США
1	2017.03.23	57,6360	Доллар США
1	2017.03.24	57,5228	Доллар США
1	2017.03.25	57,4247	Доллар США
1	2017.03.28	57,0233	Доллар США
1	2017.03.29	56,9364	Доллар США
1	2017.03.30	57,0241	Доллар США
1	2017.03.31	56,3779	Доллар США
1	2017.04.01	55,9606	Доллар США
1	2017.04.04	56,1396	Доллар США
1	2017.04.05	56,5553	Доллар США
1	2017.04.06	55,8940	Доллар США
1	2017.04.07	56,4369	Доллар США
1	2017.04.08	56,9201	Доллар США
1	2017.04.11	57,3896	Доллар США
1	2017.04.12	56,9552	Доллар США
1	2017.04.13	56,7556	Доллар США
1	2017.04.14	56,6019	Доллар США
1	2017.04.15	56,2945	Доллар США
1	2017.04.18	56,2505	Доллар США
1	2017.04.19	55,9793	Доллар США
1	2017.04.20	56,1753	Доллар США
1	2017.04.21	56,4165	Доллар США
1	2017.04.22	56,2307	Доллар США
1	2017.04.25	56,0794	Доллар США
1	2017.04.26	55,8453	Доллар США
1	2017.04.27	56,3131	Доллар США
1	2017.04.28	56,9707	Доллар США
1	2017.04.29	56,9838	Доллар США
1	2017.05.03	56,9518	Доллар США
1	2017.05.04	57,0927	Доллар США
1	2017.05.05	57,5714	Доллар США
1	2017.05.06	58,5382	Доллар США
1	2017.05.11	58,0824	Доллар США
1	2017.05.12	57,1161	Доллар США
1	2017.05.13	57,1640	Доллар США
1	2017.05.16	56,5258	Доллар США
1	2017.05.17	56,2603	Доллар США
1	2017.05.18	56,7383	Доллар США
1	2017.05.19	57,4683	Доллар США
1	2017.05.20	57,1602	Доллар США
1	2017.05.23	56,4988	Доллар США
1	2017.05.24	56,5552	Доллар США
1	2017.05.25	56,2743	Доллар США
1	2017.05.26	56,0701	Доллар США
1	2017.05.27	56,7560	Доллар США
1	2017.05.30	56,7106	Доллар США
1	2017.05.31	56,5168	Доллар США
1	2017.06.01	56,6876	Доллар США
1	2017.06.02	56,5373	Доллар США
1	2017.06.03	56,6876	Доллар США
1	2017.06.06	56,6152	Доллар США
1	2017.06.07	56,6747	Доллар США
1	2017.06.08	56,5878	Доллар США
1	2017.06.09	56,9857	Доллар США
1	2017.06.10	57,0020	Доллар США
1	2017.06.14	56,9096	Доллар США
1	2017.06.15	57,0303	Доллар США
1	2017.06.16	57,4437	Доллар США
1	2017.06.17	57,7408	Доллар США
1	2017.06.20	57,9585	Доллар США
1	2017.06.21	58,5786	Доллар США
1	2017.06.22	60,0000	Доллар США
1	2017.06.23	60,1482	Доллар США
1	2017.06.24	59,6564	Доллар США
1	2017.06.27	59,0014	Доллар США
1	2017.06.28	58,8843	Доллар США
1	2017.06.29	59,5415	Доллар США
1	2017.06.30	59,0855	Доллар США
1	2017.07.01	59,3862	Доллар США
1	2017.07.04	58,9695	Доллар США
1	2017.07.05	59,2295	Доллар США
1	2017.07.06	59,5787	Доллар США
1	2017.07.07	60,2426	Доллар США
1	2017.07.08	60,3792	Доллар США
1	2017.07.11	60,3014	Доллар США
1	2017.07.12	60,7397	Доллар США
1	2017.07.13	60,6227	Доллар США
1	2017.07.14	60,1836	Доллар США
1	2017.07.15	59,8806	Доллар США
1	2017.07.18	59,0657	Доллар США
1	2017.07.19	59,3705	Доллар США
1	2017.07.20	59,2418	Доллар США
1	2017.07.21	59,0823	Доллар США
1	2017.07.22	58,9325	Доллар США
1	2017.07.25	59,6572	Доллар США
1	2017.07.26	59,8185	Доллар США
1	2017.07.27	59,9102	Доллар США
1	2017.07.28	59,4102	Доллар США
1	2017.07.29	59,5436	Доллар США
1	2017.08.01	60,0633	Доллар США
1	2017.08.02	59,8454	Доллар США
1	2017.08.03	60,5819	Доллар США
1	2017.08.04	60,7503	Доллар США
1	2017.08.05	60,3281	Доллар США
1	2017.08.08	60,0605	Доллар США
1	2017.08.09	59,9886	Доллар США
1	2017.08.10	59,9611	Доллар США
1	2017.08.11	59,9298	Доллар США
1	2017.08.12	60,1873	Доллар США
1	2017.08.15	59,7990	Доллар США
1	2017.08.16	59,9266	Доллар США
1	2017.08.17	59,6521	Доллар США
1	2017.08.18	59,2490	Доллар США
1	2017.08.19	59,3612	Доллар США
1	2017.08.22	59,1409	Доллар США
1	2017.08.23	59,0396	Доллар США
1	2017.08.24	59,1312	Доллар США
1	2017.08.25	59,1397	Доллар США
1	2017.08.26	59,1476	Доллар США
1	2017.08.29	58,5469	Доллар США
1	2017.08.30	58,5320	Доллар США
1	2017.08.31	58,7306	Доллар США
1	2017.09.01	58,5454	Доллар США
1	2017.09.02	58,0557	Доллар США
1	2017.09.05	57,7817	Доллар США
1	2017.09.06	57,8503	Доллар США
1	2017.09.07	57,3387	Доллар США
1	2017.09.08	57,1411	Доллар США
1	2017.09.09	56,9966	Доллар США
1	2017.09.12	57,1694	Доллар США
1	2017.09.13	57,2656	Доллар США
1	2017.09.14	57,6679	Доллар США
1	2017.09.15	57,7706	Доллар США
1	2017.09.16	57,5336	Доллар США
1	2017.09.19	57,6242	Доллар США
1	2017.09.20	58,0993	Доллар США
1	2017.09.21	58,1290	Доллар США
1	2017.09.22	58,2242	Доллар США
1	2017.09.23	57,6527	Доллар США
1	2017.09.26	57,5660	Доллар США
1	2017.09.27	57,5186	Доллар США
1	2017.09.28	58,0102	Доллар США
1	2017.09.29	58,4255	Доллар США
1	2017.09.30	58,0169	Доллар США
1	2017.10.03	57,8134	Доллар США
1	2017.10.04	57,9375	Доллар США
1	2017.10.05	57,7832	Доллар США
1	2017.10.06	57,5811	Доллар США
1	2017.10.07	57,7612	Доллар США
1	2017.10.10	58,3151	Доллар США
1	2017.10.11	58,0713	Доллар США
1	2017.10.12	57,9210	Доллар США
1	2017.10.13	57,6869	Доллар США
1	2017.10.14	57,6196	Доллар США
1	2017.10.17	57,0861	Доллар США
1	2017.10.18	57,3392	Доллар США
1	2017.10.19	57,2721	Доллар США
1	2017.10.20	57,5706	Доллар США
1	2017.10.21	57,5118	Доллар США
1	2017.10.24	57,4706	Доллар США
1	2017.10.25	57,5852	Доллар США
1	2017.10.26	57,6140	Доллар США
1	2017.10.27	57,7643	Доллар США
1	2017.10.28	58,0833	Доллар США
1	2017.10.31	57,8716	Доллар США
1	2017.11.01	58,1179	Доллар США
1	2017.11.02	58,1557	Доллар США
1	2017.11.03	58,0869	Доллар США
1	2017.11.04	58,4296	Доллар США
1	2017.11.08	58,4557	Доллар США
1	2017.11.09	59,2480	Доллар США
1	2017.11.10	59,2527	Доллар США
1	2017.11.11	59,2808	Доллар США
1	2017.11.14	59,1823	Доллар США
1	2017.11.15	59,6207	Доллар США
1	2017.11.16	60,2490	Доллар США
1	2017.11.17	59,9898	Доллар США
1	2017.11.18	59,6325	Доллар США
1	2017.11.21	59,2746	Доллар США
1	2017.11.22	59,4604	Доллар США
1	2017.11.23	59,0061	Доллар США
1	2017.11.24	58,4622	Доллар США
1	2017.11.25	58,5318	Доллар США
1	2017.11.28	58,2773	Доллар США
1	2017.11.29	58,4125	Доллар США
1	2017.11.30	58,3311	Доллар США
1	2017.12.01	58,5814	Доллар США
1	2017.12.02	58,5182	Доллар США
1	2017.12.05	58,9911	Доллар США
1	2017.12.06	58,6924	Доллар США
1	2017.12.07	58,9281	Доллар США
1	2017.12.08	59,2948	Доллар США
1	2017.12.09	59,2811	Доллар США
1	2017.12.12	59,2348	Доллар США
1	2017.12.13	58,8370	Доллар США
1	2017.12.14	59,1446	Доллар США
1	2017.12.15	58,7082	Доллар США
1	2017.12.16	58,8987	Доллар США
1	2017.12.19	58,6940	Доллар США
1	2017.12.20	58,6117	Доллар США
1	2017.12.21	58,7170	Доллар США
1	2017.12.22	58,5596	Доллар США
1	2017.12.23	58,3152	Доллар США
1	2017.12.26	58,1989	Доллар США
1	2017.12.27	57,7343	Доллар США
1	2017.12.28	57,4544	Доллар США
1	2017.12.29	57,6291	Доллар США
1	2017.12.30	57,6002	Доллар США
1	2018.01.10	57,0463	Доллар США
1	2018.01.11	56,8734	Доллар США
1	2018.01.12	56,9957	Доллар США
1	2018.01.13	56,6019	Доллар США
1	2018.01.16	56,3569	Доллар США
1	2018.01.17	56,3878	Доллар США
1	2018.01.18	56,5925	Доллар США
1	2018.01.19	56,7597	Доллар США
1	2018.01.20	56,5892	Доллар США
1	2018.01.23	56,6261	Доллар США
1	2018.01.24	56,4115	Доллар США
1	2018.01.25	56,3888	Доллар США
1	2018.01.26	55,9288	Доллар США
1	2018.01.27	55,8288	Доллар США
1	2018.01.30	56,2908	Доллар США
1	2018.01.31	56,2914	Доллар США
1	2018.02.01	56,1840	Доллар США
1	2018.02.02	56,2613	Доллар США
1	2018.02.03	56,0408	Доллар США
1	2018.02.06	56,6278	Доллар США
1	2018.02.07	57,2196	Доллар США
1	2018.02.08	56,9533	Доллар США
1	2018.02.09	57,6736	Доллар США
1	2018.02.10	58,1718	Доллар США
1	2018.02.13	58,0171	Доллар США
1	2018.02.14	57,7701	Доллар США
1	2018.02.15	57,5899	Доллар США
1	2018.02.16	56,5918	Доллар США
1	2018.02.17	56,3554	Доллар США
1	2018.02.20	56,3438	Доллар США
1	2018.02.21	56,5201	Доллар США
1	2018.02.22	56,6537	Доллар США
1	2018.02.23	56,7608	Доллар США
1	2018.02.27	55,9208	Доллар США
1	2018.02.28	55,6717	Доллар США
1	2018.03.01	56,3742	Доллар США
1	2018.03.02	56,4334	Доллар США
1	2018.03.03	56,6616	Доллар США
1	2018.03.06	57,1000	Доллар США
1	2018.03.07	56,5041	Доллар США
1	2018.03.08	56,8011	Доллар США
1	2018.03.13	56,6122	Доллар США
1	2018.03.14	56,9359	Доллар США
1	2018.03.15	56,9372	Доллар США
1	2018.03.16	57,0188	Доллар США
1	2018.03.17	57,4942	Доллар США
1	2018.03.20	57,5521	Доллар США
1	2018.03.21	57,7033	Доллар США
1	2018.03.22	57,4954	Доллар США
1	2018.03.23	56,8391	Доллар США
1	2018.03.24	57,1072	Доллар США
1	2018.03.27	57,0039	Доллар США
1	2018.03.28	57,1747	Доллар США
1	2018.03.29	57,5598	Доллар США
1	2018.03.30	57,7626	Доллар США
1	2018.03.31	57,2649	Доллар США
1	2018.04.03	57,2850	Доллар США
1	2018.04.04	57,5375	Доллар США
1	2018.04.05	57,7646	Доллар США
1	2018.04.06	57,5796	Доллар США
1	2018.04.07	57,8332	Доллар США
1	2018.04.10	58,5714	Доллар США
1	2018.04.11	62,3699	Доллар США
1	2018.04.12	64,0626	Доллар США
1	2018.04.13	62,0659	Доллар США
1	2018.04.14	61,4311	Доллар США
1	2018.04.17	62,2794	Доллар США
1	2018.04.18	61,1454	Доллар США
1	2018.04.19	61,5539	Доллар США
1	2018.04.20	60,8583	Доллар США
1	2018.04.21	61,3222	Доллар США
1	2018.04.24	61,7655	Доллар США
1	2018.04.25	61,6644	Доллар США
1	2018.04.26	61,7494	Доллар США
1	2018.04.27	62,6027	Доллар США
1	2018.04.28	62,7260	Доллар США
1	2018.04.29	61,9997	Доллар США
1	2018.05.04	63,4860	Доллар США
1	2018.05.05	63,2012	Доллар США
1	2018.05.08	62,7148	Доллар США
1	2018.05.09	63,0066	Доллар США
1	2018.05.11	62,5229	Доллар США
1	2018.05.12	61,7354	Доллар США
